revision_id,revision_timestamp,building_id,forward_patch,reverse_patch,user
275132,2023-07-04 19:03:30+02,81732,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275145,2023-07-04 19:03:45+02,62141,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275128,2023-07-04 19:03:19+02,81569,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275136,2023-07-04 19:03:33+02,63689,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275137,2023-07-04 19:03:34+02,61797,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275139,2023-07-04 19:03:38+02,79422,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275140,2023-07-04 19:03:39+02,59576,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275142,2023-07-04 19:03:42+02,59106,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275144,2023-07-04 19:03:44+02,61166,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275147,2023-07-06 05:52:32+02,58474,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275148,2023-07-06 05:52:39+02,57833,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275149,2023-07-06 05:52:41+02,60907,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275150,2023-07-06 05:52:42+02,60520,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275151,2023-07-06 05:52:44+02,57545,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275152,2023-07-06 05:52:45+02,57860,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275153,2023-07-06 05:52:45+02,57497,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275154,2023-07-06 05:52:46+02,57484,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275155,2023-07-06 05:52:47+02,57539,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275156,2023-07-06 05:52:48+02,58268,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275157,2023-07-06 05:52:49+02,57536,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275158,2023-07-06 05:52:49+02,57516,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275159,2023-07-06 05:52:50+02,58620,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275160,2023-07-06 05:52:51+02,58163,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275161,2023-07-06 05:52:52+02,58265,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275162,2023-07-06 05:52:55+02,57844,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275163,2023-07-06 05:52:56+02,57531,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275164,2023-07-06 05:52:57+02,58051,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275165,2023-07-06 05:53:02+02,58427,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275166,2023-07-06 05:53:03+02,57482,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275167,2023-07-06 05:53:04+02,57535,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275168,2023-07-06 05:53:06+02,58600,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275169,2023-07-06 05:53:07+02,58493,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275170,2023-07-06 05:53:09+02,58261,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275171,2023-07-06 05:53:11+02,58047,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275172,2023-07-06 05:53:12+02,58532,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275173,2023-07-06 05:53:14+02,57983,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275174,2023-07-06 05:53:19+02,58647,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275175,2023-07-06 05:53:20+02,60360,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275176,2023-07-06 05:53:21+02,60515,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275177,2023-07-06 05:53:23+02,60940,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275178,2023-07-06 05:53:24+02,60894,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275179,2023-07-06 05:53:25+02,58258,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275180,2023-07-06 05:53:26+02,58279,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275181,2023-07-06 05:53:27+02,58160,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275182,2023-07-06 05:53:28+02,58002,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275183,2023-07-06 05:53:33+02,60707,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275184,2023-07-06 23:15:28+02,98505,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275185,2023-07-06 23:15:33+02,97519,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275186,2023-07-06 23:15:34+02,98996,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275187,2023-07-06 23:15:34+02,98482,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275188,2023-07-06 23:15:35+02,97763,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275189,2023-07-06 23:15:36+02,98396,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275190,2023-07-06 23:15:36+02,98405,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275191,2023-07-06 23:15:37+02,98318,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275192,2023-07-06 23:15:37+02,98854,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275217,2023-07-06 23:15:58+02,98440,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275218,2023-07-06 23:16:01+02,99126,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275193,2023-07-06 23:15:38+02,97715,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275195,2023-07-06 23:15:40+02,97649,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275201,2023-07-06 23:15:43+02,98282,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275194,2023-07-06 23:15:39+02,98598,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275196,2023-07-06 23:15:40+02,98265,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275204,2023-07-06 23:15:46+02,97897,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275215,2023-07-06 23:15:56+02,98291,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275226,2023-07-06 23:16:06+02,98527,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275227,2023-07-06 23:16:07+02,97720,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275197,2023-07-06 23:15:41+02,98467,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275198,2023-07-06 23:15:42+02,98597,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275199,2023-07-06 23:15:42+02,97508,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275200,2023-07-06 23:15:43+02,98522,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275202,2023-07-06 23:15:44+02,98035,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275203,2023-07-06 23:15:45+02,98637,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275205,2023-07-06 23:15:46+02,97619,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275206,2023-07-06 23:15:47+02,98150,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275207,2023-07-06 23:15:48+02,98107,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275208,2023-07-06 23:15:49+02,98793,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275209,2023-07-06 23:15:49+02,98386,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275210,2023-07-06 23:15:50+02,97978,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275211,2023-07-06 23:15:51+02,99026,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275212,2023-07-06 23:15:53+02,98737,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275213,2023-07-06 23:15:54+02,97923,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275214,2023-07-06 23:15:55+02,98216,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275216,2023-07-06 23:15:56+02,99106,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275219,2023-07-06 23:16:02+02,98402,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275220,2023-07-06 23:16:02+02,98741,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275221,2023-07-06 23:16:03+02,77259,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275222,2023-07-06 23:16:04+02,78377,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275223,2023-07-06 23:16:04+02,78913,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275224,2023-07-06 23:16:05+02,78570,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275225,2023-07-06 23:16:05+02,78045,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275228,2023-07-07 09:13:11+02,43020,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275229,2023-07-07 09:13:15+02,42820,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275230,2023-07-07 09:13:20+02,43419,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275231,2023-07-07 09:13:24+02,43030,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275232,2023-07-07 09:13:28+02,42021,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275233,2023-07-07 09:13:33+02,43630,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
275234,2023-07-07 10:35:56+02,42115,"{""thermal_stress_subjective"": [{""date"": ""2023-06-22"", ""time"": ""07:22"", ""floor"": 3, ""orientation"": ""Südost"", ""perceived_temperature"": ""etwas warm""}, {""date"": ""2023-06-22"", ""time"": ""17:33"", ""floor"": 3, ""orientation"": ""Südost"", ""perceived_temperature"": ""warm""}, {""date"": ""2023-06-26"", ""time"": ""14:14"", ""floor"": 3, ""orientation"": ""Südost"", ""perceived_temperature"": ""etwas warm""}, {""date"": ""2023-06-27"", ""time"": ""19:30"", ""floor"": 3, ""orientation"": ""Südost"", ""perceived_temperature"": ""neutral""}, {""date"": ""2023-06-28"", ""time"": ""12:41"", ""floor"": 3, ""orientation"": ""Südost"", ""perceived_temperature"": ""neutral""}, {""date"": ""2023-07-01"", ""time"": ""07:06"", ""floor"": 3, ""orientation"": ""Südost"", ""perceived_temperature"": ""etwas kalt""}, {""date"": ""2023-07-01"", ""time"": ""15:13"", ""floor"": 3, ""orientation"": ""Südost"", ""perceived_temperature"": ""warm""}, {""date"": ""2023-07-07"", ""time"": ""10:35"", ""floor"": 3, ""orientation"": ""Südost"", ""perceived_temperature"": ""warm""}]}","{""thermal_stress_subjective"": [{""date"": ""2023-06-22"", ""time"": ""07:22"", ""floor"": 3, ""orientation"": ""Südost"", ""perceived_temperature"": ""etwas warm""}, {""date"": ""2023-06-22"", ""time"": ""17:33"", ""floor"": 3, ""orientation"": ""Südost"", ""perceived_temperature"": ""warm""}, {""date"": ""2023-06-26"", ""time"": ""14:14"", ""floor"": 3, ""orientation"": ""Südost"", ""perceived_temperature"": ""etwas warm""}, {""date"": ""2023-06-27"", ""time"": ""19:30"", ""floor"": 3, ""orientation"": ""Südost"", ""perceived_temperature"": ""neutral""}, {""date"": ""2023-06-28"", ""time"": ""12:41"", ""floor"": 3, ""orientation"": ""Südost"", ""perceived_temperature"": ""neutral""}, {""date"": ""2023-07-01"", ""time"": ""07:06"", ""floor"": 3, ""orientation"": ""Südost"", ""perceived_temperature"": ""etwas kalt""}, {""date"": ""2023-07-01"", ""time"": ""15:13"", ""floor"": 3, ""orientation"": ""Südost"", ""perceived_temperature"": ""warm""}]}",jugendstil_gesucht
275235,2023-07-07 10:37:00+02,42115,"{""thermal_stress_objective"": [{""date"": ""2023-06-22"", ""time"": ""07:22"", ""floor"": 3, ""orientation"": ""Südost"", ""acquisition_type"": ""Thermometer xavax Hama GmbH"", ""measured_temperature"": 26}, {""date"": ""2023-06-22"", ""time"": ""17:33"", ""floor"": 3, ""orientation"": ""Südost"", ""acquisition_type"": ""Thermometer xavax Hama GmbH einfaches Küchenthermometer"", ""measured_temperature"": 27}, {""date"": ""2023-06-26"", ""time"": ""14:14"", ""floor"": 3, ""orientation"": ""Südost"", ""acquisition_type"": ""Thermometer xavax Hamab GmbH"", ""measured_temperature"": 27}, {""date"": ""2023-06-27"", ""time"": ""19:30"", ""floor"": 3, ""orientation"": ""Südost"", ""acquisition_type"": ""Thermometer xavax Hama GmbH"", ""measured_temperature"": 26}, {""date"": ""2023-06-28"", ""time"": ""12:41"", ""floor"": 3, ""orientation"": ""Südost"", ""acquisition_type"": ""Thermometer xavax Hama GmbH"", ""measured_temperature"": 25}, {""date"": ""2023-07-01"", ""time"": ""07:06"", ""floor"": 3, ""orientation"": ""Südost"", ""acquisition_type"": ""Thermometer xavax Hama GmbH"", ""measured_temperature"": 26}, {""date"": ""2023-07-01"", ""time"": ""15:13"", ""floor"": 3, ""orientation"": ""Südost"", ""acquisition_type"": ""Thermometer xavax Hama GmbH"", ""measured_temperature"": 27}, {""date"": ""2023-07-07"", ""time"": ""10:35"", ""floor"": 3, ""orientation"": ""Südost"", ""acquisition_type"": ""Thermometer xavax Hama GmbH"", ""measured_temperature"": 26}]}","{""thermal_stress_objective"": [{""date"": ""2023-06-22"", ""time"": ""07:22"", ""floor"": 3, ""orientation"": ""Südost"", ""acquisition_type"": ""Thermometer xavax Hama GmbH"", ""measured_temperature"": 26}, {""date"": ""2023-06-22"", ""time"": ""17:33"", ""floor"": 3, ""orientation"": ""Südost"", ""acquisition_type"": ""Thermometer xavax Hama GmbH einfaches Küchenthermometer"", ""measured_temperature"": 27}, {""date"": ""2023-06-26"", ""time"": ""14:14"", ""floor"": 3, ""orientation"": ""Südost"", ""acquisition_type"": ""Thermometer xavax Hamab GmbH"", ""measured_temperature"": 27}, {""date"": ""2023-06-27"", ""time"": ""19:30"", ""floor"": 3, ""orientation"": ""Südost"", ""acquisition_type"": ""Thermometer xavax Hama GmbH"", ""measured_temperature"": 26}, {""date"": ""2023-06-28"", ""time"": ""12:41"", ""floor"": 3, ""orientation"": ""Südost"", ""acquisition_type"": ""Thermometer xavax Hama GmbH"", ""measured_temperature"": 25}, {""date"": ""2023-07-01"", ""time"": ""07:06"", ""floor"": 3, ""orientation"": ""Südost"", ""acquisition_type"": ""Thermometer xavax Hama GmbH"", ""measured_temperature"": 26}, {""date"": ""2023-07-01"", ""time"": ""15:13"", ""floor"": 3, ""orientation"": ""Südost"", ""acquisition_type"": ""Thermometer xavax Hama GmbH"", ""measured_temperature"": 27}]}",jugendstil_gesucht
